,current_step,rel_equity_losses,system_equity_pre_shock,system_debt,system_equity_losses,system_cash_reserves,system_assets,cum_equity_losses,system_TAS,system_equity,equity_to_pre_shock,asset_class,shock
165,5,1.38e-09,3.45e+11,4.37e+12,-477.1753498,94261345455.0,4.66e+12,0.153149364,-6807.019431,2.92e+11,0.846850636,m_14,-0.111556039
166,6,3.17e-11,3.45e+11,4.37e+12,-10.94682906,94261345063.0,4.66e+12,0.153149366,-156.1595642,2.92e+11,0.846850634,m_14,-0.111556039
167,7,7.28e-13,3.45e+11,4.37e+12,-0.251134282,94261345054.0,4.66e+12,0.153149366,-3.582501669,2.92e+11,0.846850634,m_14,-0.111556039
168,0,0.0,3.45e+11,4.4e+12,0.0,1.21e+11,4.74e+12,0.0,0.0,3.45e+11,1.0,m_14,-0.097021608
169,1,0.004815836,3.45e+11,4.37e+12,-1662344118.0,98849544271.0,4.68e+12,0.128759743,-23327047102.0,3.01e+11,0.871240257,m_14,-0.097021608
170,2,0.000106084,3.45e+11,4.37e+12,-36618281.35,97666452528.0,4.67e+12,0.133158348,-520976682.5,2.99e+11,0.866841652,m_14,-0.097021608
171,3,2.52e-06,3.45e+11,4.37e+12,-869596.0201,97635398926.0,4.67e+12,0.1332562,-12393382.32,2.99e+11,0.8667438,m_14,-0.097021608
172,4,6.04e-08,3.45e+11,4.37e+12,-20854.82302,97634685059.0,4.67e+12,0.133258526,-297280.611,2.99e+11,0.866741474,m_14,-0.097021608
173,5,1.45e-09,3.45e+11,4.37e+12,-500.7245876,97634668010.0,4.67e+12,0.133258582,-7137.87893,2.99e+11,0.866741418,m_14,-0.097021608
174,6,3.48e-11,3.45e+11,4.37e+12,-12.02402538,97634667601.0,4.67e+12,0.133258583,-171.4041471,2.99e+11,0.866741417,m_14,-0.097021608
175,7,8.36e-13,3.45e+11,4.37e+12,-0.288740462,97634667591.0,4.67e+12,0.133258583,-4.116036576,2.99e+11,0.866741417,m_14,-0.097021608
176,0,0.0,3.45e+11,4.4e+12,0.0,1.21e+11,4.74e+12,0.0,0.0,3.45e+11,1.0,m_14,-0.544787778
177,1,0.255515037,3.45e+11,3.23e+12,-88199422277.0,17936576836.0,3.4e+12,0.484553198,-1.22e+12,1.78e+11,0.515446802,m_14,-0.544787778
178,2,0.073307854,3.45e+11,2.89e+12,-25304617817.0,6282397964.0,3.03e+12,0.609532225,-3.35e+11,1.35e+11,0.390467775,m_14,-0.544787778
179,3,0.0248005,3.45e+11,2.78e+12,-8560708465.0,4745377105.0,2.9e+12,0.635686803,-1.13e+11,1.26e+11,0.364313197,m_14,-0.544787778
180,4,0.008214159,3.45e+11,2.74e+12,-2835387199.0,4685600516.0,2.86e+12,0.644173835,-37243805638.0,1.23e+11,0.355826165,m_14,-0.544787778
181,5,0.002670295,3.45e+11,2.73e+12,-921740311.4,4668485785.0,2.85e+12,0.646934341,-12105401185.0,1.22e+11,0.353065659,m_14,-0.544787778
182,6,0.000863636,3.45e+11,2.73e+12,-298112443.2,4662914008.0,2.85e+12,0.647827299,-3915030847.0,1.22e+11,0.352172701,m_14,-0.544787778
183,7,0.000278866,3.45e+11,2.72e+12,-96259725.92,4661111386.0,2.85e+12,0.648115647,-1264139826.0,1.21e+11,0.351884353,m_14,-0.544787778
184,0,0.0,3.45e+11,4.4e+12,0.0,1.21e+11,4.74e+12,0.0,0.0,3.45e+11,1.0,m_14,-0.203040522
185,1,0.011528199,3.45e+11,4.35e+12,-3979337084.0,75508921409.0,4.6e+12,0.26727941,-52585941016.0,2.53e+11,0.73272059,m_14,-0.203040522
186,2,0.000252739,3.45e+11,4.34e+12,-87241025.14,73186958478.0,4.59e+12,0.277116472,-1011034565.0,2.5e+11,0.722883528,m_14,-0.203040522
187,3,5.23e-06,3.45e+11,4.34e+12,-1806912.703,73128904087.0,4.59e+12,0.277313729,-20565402.87,2.49e+11,0.722686271,m_14,-0.203040522
188,4,1.08e-07,3.45e+11,4.34e+12,-37137.35647,73127725680.0,4.59e+12,0.277317765,-419838.5961,2.49e+11,0.722682235,m_14,-0.203040522
189,5,2.2e-09,3.45e+11,4.34e+12,-761.0350977,73127701561.0,4.59e+12,0.277317848,-8577.792347,2.49e+11,0.722682152,m_14,-0.203040522
190,6,4.51e-11,3.45e+11,4.34e+12,-15.57504272,73127701068.0,4.59e+12,0.277317849,-175.3128077,2.49e+11,0.722682151,m_14,-0.203040522
191,7,9.23e-13,3.45e+11,4.34e+12,-0.318564512,73127701057.0,4.59e+12,0.277317849,-3.583578288,2.49e+11,0.722682151,m_14,-0.203040522
192,0,0.0,3.45e+11,4.4e+12,0.0,1.21e+11,4.74e+12,0.0,0.0,3.45e+11,1.0,m_14,-0.680208306
193,1,0.417693111,3.45e+11,2.51e+12,-1.44e+11,11903113700.0,2.68e+12,0.504656282,-1.97e+12,1.71e+11,0.495343718,m_14,-0.680208306
194,2,0.123818043,3.45e+11,1.95e+12,-42739871436.0,4531370925.0,2.07e+12,0.633130359,-5.59e+11,1.27e+11,0.366869641,m_14,-0.680208306
195,3,0.027755371,3.45e+11,1.82e+12,-9580679647.0,4271976471.0,1.94e+12,0.662246963,-1.25e+11,1.17e+11,0.337753037,m_14,-0.680208306
196,4,0.005775019,3.45e+11,1.8e+12,-1993437776.0,4212424465.0,1.91e+12,0.668326347,-26006580330.0,1.14e+11,0.331673653,m_14,-0.680208306
197,5,0.001181715,3.45e+11,1.79e+12,-407907876.2,4199949541.0,1.91e+12,0.669571355,-5320978394.0,1.14e+11,0.330428645,m_14,-0.680208306
198,6,0.000240969,3.45e+11,1.79e+12,-83178401.02,4197392887.0,1.9e+12,0.669825274,-1084999404.0,1.14e+11,0.330174726,m_14,-0.680208306
199,7,4.91e-05,3.45e+11,1.79e+12,-16949202.9,4196871377.0,1.9e+12,0.669877017,-221088476.2,1.14e+11,0.330122983,m_14,-0.680208306
200,0,0.0,3.45e+11,4.4e+12,0.0,1.21e+11,4.74e+12,0.0,0.0,3.45e+11,1.0,m_14,-0.238002256
201,1,0.01351325,3.45e+11,4.34e+12,-4664542791.0,67866191798.0,4.57e+12,0.313016287,-61640762488.0,2.37e+11,0.686983713,m_14,-0.238002256
202,2,0.000456151,3.45e+11,4.33e+12,-157455640.6,65255936953.0,4.57e+12,0.324296077,-2136469796.0,2.33e+11,0.675703923,m_14,-0.238002256
203,3,1.84e-05,3.45e+11,4.33e+12,-6353266.887,65168773841.0,4.57e+12,0.324669215,-93106240.14,2.33e+11,0.675330785,m_14,-0.238002256
204,4,8.27e-07,3.45e+11,4.33e+12,-285634.4724,65165341210.0,4.57e+12,0.324684954,-4301525.015,2.33e+11,0.675315046,m_14,-0.238002256
205,5,3.86e-08,3.45e+11,4.33e+12,-13323.24925,65165187515.0,4.57e+12,0.324685673,-202304.0024,2.33e+11,0.675314327,m_14,-0.238002256
206,6,1.82e-09,3.45e+11,4.33e+12,-628.3749162,65165180354.0,4.57e+12,0.324685707,-9564.383688,2.33e+11,0.675314293,m_14,-0.238002256
207,7,8.61e-11,3.45e+11,4.33e+12,-29.73215044,65165180017.0,4.57e+12,0.324685709,-452.8614603,2.33e+11,0.675314291,m_14,-0.238002256
208,0,0.0,3.45e+11,4.4e+12,0.0,1.21e+11,4.74e+12,0.0,0.0,3.45e+11,1.0,m_14,-0.358028667
209,1,0.020932452,3.45e+11,4.31e+12,-7225524581.0,41680082793.0,4.49e+12,0.467732963,-96186420892.0,1.84e+11,0.532267037,m_14,-0.358028667
210,2,0.000668496,3.45e+11,4.3e+12,-230753521.7,38319843646.0,4.48e+12,0.484634997,-2974418506.0,1.78e+11,0.515365003,m_14,-0.358028667
211,3,2.35e-05,3.45e+11,4.3e+12,-8117438.562,38217880729.0,4.48e+12,0.485116509,-114830889.5,1.78e+11,0.514883491,m_14,-0.358028667
212,4,9.4e-07,3.45e+11,4.3e+12,-324573.1964,38214238111.0,4.48e+12,0.485134619,-4744738.787,1.78e+11,0.514865381,m_14,-0.358028667
213,5,3.94e-08,3.45e+11,4.3e+12,-13604.56535,38214091106.0,4.48e+12,0.485135362,-200971.1878,1.78e+11,0.514864638,m_14,-0.358028667
214,6,1.68e-09,3.45e+11,4.3e+12,-578.9751667,38214084926.0,4.48e+12,0.485135393,-8580.314799,1.78e+11,0.514864607,m_14,-0.358028667
215,7,7.17e-11,3.45e+11,4.3e+12,-24.75522273,38214084663.0,4.48e+12,0.485135395,-367.2246594,1.78e+11,0.514864605,m_14,-0.358028667
216,0,0.0,3.45e+11,4.4e+12,0.0,1.21e+11,4.74e+12,0.0,0.0,3.45e+11,1.0,m_14,-0.245485044
217,1,0.013938106,3.45e+11,4.33e+12,-4811195966.0,66230434021.0,4.57e+12,0.322794333,-63578747396.0,2.34e+11,0.677205667,m_14,-0.245485044
218,2,0.00046266,3.45e+11,4.33e+12,-159702175.6,63565603275.0,4.56e+12,0.33441641,-2167016063.0,2.3e+11,0.66558359,m_14,-0.245485044
219,3,1.84e-05,3.45e+11,4.33e+12,-6366262.162,63477538233.0,4.56e+12,0.334794237,-93463111.13,2.3e+11,0.665205763,m_14,-0.245485044
220,4,8.21e-07,3.45e+11,4.33e+12,-283414.6372,63474111222.0,4.56e+12,0.334809999,-4277764.598,2.3e+11,0.665190001,m_14,-0.245485044
221,5,3.79e-08,3.45e+11,4.33e+12,-13098.34599,63473959246.0,4.56e+12,0.334810713,-199360.1137,2.3e+11,0.665189287,m_14,-0.245485044
222,6,1.77e-09,3.45e+11,4.33e+12,-612.1765062,63473952230.0,4.56e+12,0.334810746,-9340.060438,2.3e+11,0.665189254,m_14,-0.245485044
223,7,8.32e-11,3.45e+11,4.33e+12,-28.70414608,63473951903.0,4.56e+12,0.334810747,-438.2470884,2.3e+11,0.665189253,m_14,-0.245485044
224,0,0.0,3.45e+11,4.4e+12,0.0,1.21e+11,4.74e+12,0.0,0.0,3.45e+11,1.0,m_14,-0.404194785
225,1,0.109068281,3.45e+11,3.86e+12,-37648505984.0,34448617516.0,4.05e+12,0.442654708,-5.53e+11,1.92e+11,0.557345292,m_14,-0.404194785
226,2,0.013016321,3.45e+11,3.79e+12,-4493011632.0,19471365757.0,3.95e+12,0.538200184,-66143794902.0,1.59e+11,0.461799816,m_14,-0.404194785
227,3,0.001439167,3.45e+11,3.79e+12,-496775707.4,17708309369.0,3.94e+12,0.549418208,-7318475501.0,1.56e+11,0.450581792,m_14,-0.404194785
228,4,0.000157585,3.45e+11,3.79e+12,-54395677.04,17514084610.0,3.94e+12,0.550654094,-801326629.9,1.55e+11,0.449345906,m_14,-0.404194785
229,5,1.72e-05,3.45e+11,3.79e+12,-5947153.525,17492840447.0,3.94e+12,0.55078929,-87611935.95,1.55e+11,0.44921071,m_14,-0.404194785
230,6,1.88e-06,3.45e+11,3.79e+12,-650035.3534,17490518445.0,3.94e+12,0.550804068,-9576306.268,1.55e+11,0.449195932,m_14,-0.404194785
231,7,2.06e-07,3.45e+11,3.79e+12,-71045.65834,17490264668.0,3.94e+12,0.550805683,-1046650.653,1.55e+11,0.449194317,m_14,-0.404194785
232,0,0.0,3.45e+11,4.4e+12,0.0,1.21e+11,4.74e+12,0.0,0.0,3.45e+11,1.0,m_14,-0.390588976
233,1,0.105396877,3.45e+11,3.88e+12,-36381200162.0,36422235115.0,4.07e+12,0.428351645,-5.34e+11,1.97e+11,0.571648355,m_14,-0.390588976
234,2,0.012820568,3.45e+11,3.81e+12,-4425440952.0,21668918210.0,3.98e+12,0.520987856,-65171882565.0,1.65e+11,0.479012144,m_14,-0.390588976
235,3,0.001448329,3.45e+11,3.8e+12,-499938349.1,19920564984.0,3.97e+12,0.532086092,-7367904425.0,1.62e+11,0.467913908,m_14,-0.390588976
236,4,0.000162066,3.45e+11,3.8e+12,-55942563.21,19723631994.0,3.96e+12,0.533335679,-824423536.1,1.61e+11,0.466664321,m_14,-0.390588976
237,5,1.81e-05,3.45e+11,3.8e+12,-6250537.04,19701616254.0,3.96e+12,0.533475382,-92115130.37,1.61e+11,0.466524618,m_14,-0.390588976
238,6,2.02e-06,3.45e+11,3.8e+12,-698196.8889,19699157013.0,3.96e+12,0.533490988,-10289563.73,1.61e+11,0.466509012,m_14,-0.390588976
239,7,2.26e-07,3.45e+11,3.8e+12,-77985.24549,19698882332.0,3.96e+12,0.533492731,-1149301.667,1.61e+11,0.466507269,m_14,-0.390588976
240,0,0.0,3.45e+11,4.4e+12,0.0,1.21e+11,4.74e+12,0.0,0.0,3.45e+11,1.0,m_14,-0.528185508
241,1,0.24772828,3.45e+11,3.26e+12,-85511567045.0,19203406357.0,3.44e+12,0.470311291,-1.18e+12,1.83e+11,0.529688709,m_14,-0.528185508
242,2,0.072159122,3.45e+11,2.93e+12,-24908095141.0,6983936448.0,3.07e+12,0.592606036,-3.3e+11,1.41e+11,0.407393964,m_14,-0.528185508
243,3,0.024776599,3.45e+11,2.82e+12,-8552458396.0,4797244332.0,2.95e+12,0.618715389,-1.13e+11,1.32e+11,0.381284611,m_14,-0.528185508
244,4,0.008234541,3.45e+11,2.78e+12,-2842422723.0,4713290494.0,2.91e+12,0.627410092,-37408913417.0,1.29e+11,0.372589908,m_14,-0.528185508
245,5,0.002728852,3.45e+11,2.77e+12,-941953105.6,4693161737.0,2.9e+12,0.630229618,-12380091076.0,1.28e+11,0.369770382,m_14,-0.528185508
246,6,0.000895947,3.45e+11,2.76e+12,-309265619.2,4687470231.0,2.89e+12,0.631155558,-4064316580.0,1.27e+11,0.368844442,m_14,-0.528185508
247,7,0.000293615,3.45e+11,2.76e+12,-101350913.4,4685600070.0,2.89e+12,0.63145902,-1331919771.0,1.27e+11,0.36854098,m_14,-0.528185508
248,0,0.0,3.45e+11,4.4e+12,0.0,1.21e+11,4.74e+12,0.0,0.0,3.45e+11,1.0,m_14,-0.165529663
249,1,0.009398414,3.45e+11,4.36e+12,-3244171750.0,83708896710.0,4.63e+12,0.218114265,-42870915599.0,2.7e+11,0.781885735,m_14,-0.165529663
250,2,0.000232486,3.45e+11,4.35e+12,-80250028.81,81739581171.0,4.62e+12,0.226175789,-947828851.0,2.67e+11,0.773824211,m_14,-0.165529663
251,3,5.46e-06,3.45e+11,4.35e+12,-1884276.817,81685887007.0,4.62e+12,0.22636051,-21950719.57,2.67e+11,0.77363949,m_14,-0.165529663
252,4,1.27e-07,3.45e+11,4.35e+12,-43946.23288,81684645907.0,4.62e+12,0.226364807,-509614.6109,2.67e+11,0.773635193,m_14,-0.165529663
253,5,2.96e-09,3.45e+11,4.35e+12,-1022.550599,81684617038.0,4.62e+12,0.226364907,-11835.79916,2.67e+11,0.773635093,m_14,-0.165529663
254,6,6.89e-11,3.45e+11,4.35e+12,-23.77023294,81684616367.0,4.62e+12,0.226364909,-274.9228581,2.67e+11,0.773635091,m_14,-0.165529663
255,7,1.6e-12,3.45e+11,4.35e+12,-0.552344339,81684616351.0,4.62e+12,0.226364909,-6.386276625,2.67e+11,0.773635091,m_14,-0.165529663
256,0,0.0,3.45e+11,4.4e+12,0.0,1.21e+11,4.74e+12,0.0,0.0,3.45e+11,1.0,m_14,-0.11534353
257,1,0.005725276,3.45e+11,4.37e+12,-1976267371.0,94799159406.0,4.66e+12,0.153001478,-27732213539.0,2.92e+11,0.846998522,m_14,-0.11534353
258,2,0.000118377,3.45e+11,4.37e+12,-40861820.46,93418930495.0,4.66e+12,0.158218092,-581800595.0,2.91e+11,0.841781908,m_14,-0.11534353
259,3,2.65e-06,3.45e+11,4.37e+12,-914952.4362,93384002961.0,4.66e+12,0.158327072,-13051423.19,2.91e+11,0.841672928,m_14,-0.11534353
260,4,6e-08,3.45e+11,4.37e+12,-20705.75366,93383247413.0,4.66e+12,0.158329516,-295423.2748,2.91e+11,0.841670484,m_14,-0.11534353
261,5,1.36e-09,3.45e+11,4.37e+12,-469.1709416,93383230391.0,4.66e+12,0.158329571,-6694.15522,2.91e+11,0.841670429,m_14,-0.11534353
262,6,3.08e-11,3.45e+11,4.37e+12,-10.632496,93383230006.0,4.66e+12,0.158329572,-151.7054505,2.91e+11,0.841670428,m_14,-0.11534353
263,7,6.98e-13,3.45e+11,4.37e+12,-0.240961039,93383229997.0,4.66e+12,0.158329572,-3.438055904,2.91e+11,0.841670428,m_14,-0.11534353
264,0,0.0,3.45e+11,4.4e+12,0.0,1.21e+11,4.74e+12,0.0,0.0,3.45e+11,1.0,m_14,-0.111918818
265,1,0.005555284,3.45e+11,4.37e+12,-1917589213.0,95556252482.0,4.67e+12,0.148472022,-26908805118.0,2.94e+11,0.851527978,m_14,-0.111918818
266,2,0.000116266,3.45e+11,4.37e+12,-40133119.56,94212237731.0,4.66e+12,0.15353604,-571338200.2,2.92e+11,0.84646396,m_14,-0.111918818
267,3,2.63e-06,3.45e+11,4.37e+12,-908786.9079,94177986442.0,4.66e+12,0.153643115,-12961202.14,2.92e+11,0.846356885,m_14,-0.111918818
268,4,6.02e-08,3.45e+11,4.37e+12,-20795.28341,94177236849.0,4.66e+12,0.153645543,-296647.7751,2.92e+11,0.846354457,m_14,-0.111918818
269,5,1.38e-09,3.45e+11,4.37e+12,-476.4380672,94177219773.0,4.66e+12,0.153645598,-6796.628816,2.92e+11,0.846354402,m_14,-0.111918818
270,6,3.16e-11,3.45e+11,4.37e+12,-10.91719436,94177219382.0,4.66e+12,0.1536456,-155.7397255,2.92e+11,0.8463544,m_14,-0.111918818
271,7,7.25e-13,3.45e+11,4.37e+12,-0.250162941,94177219373.0,4.66e+12,0.1536456,-3.568711864,2.92e+11,0.8463544,m_14,-0.111918818
272,0,0.0,3.45e+11,4.4e+12,0.0,1.21e+11,4.74e+12,0.0,0.0,3.45e+11,1.0,m_14,-0.227967088
273,1,0.012943475,3.45e+11,4.34e+12,-4467866203.0,70059906713.0,4.58e+12,0.299896902,-59041730738.0,2.42e+11,0.700103098,m_14,-0.227967088
274,2,0.000446673,3.45e+11,4.34e+12,-154184047.5,67525003517.0,4.57e+12,0.310716469,-2091999186.0,2.38e+11,0.689283531,m_14,-0.227967088
275,3,1.83e-05,3.45e+11,4.34e+12,-6322746.915,67439224478.0,4.57e+12,0.311082667,-92446744.98,2.38e+11,0.688917333,m_14,-0.227967088
276,4,8.34e-07,3.45e+11,4.34e+12,-288042.7978,67435791949.0,4.57e+12,0.311098343,-4325097.808,2.38e+11,0.688901657,m_14,-0.227967088
277,5,3.94e-08,3.45e+11,4.34e+12,-13602.92497,67435636258.0,4.57e+12,0.311099068,-205916.8777,2.38e+11,0.688900932,m_14,-0.227967088
278,6,1.88e-09,3.45e+11,4.34e+12,-649.4373107,67435628915.0,4.57e+12,0.311099103,-9854.386602,2.38e+11,0.688900897,m_14,-0.227967088
279,7,9.01e-11,3.45e+11,4.34e+12,-31.104776,67435628565.0,4.57e+12,0.311099104,-472.3013194,2.38e+11,0.688900896,m_14,-0.227967088
280,0,0.0,3.45e+11,4.4e+12,0.0,1.21e+11,4.74e+12,0.0,0.0,3.45e+11,1.0,m_14,-0.302319219
281,1,0.017675352,3.45e+11,4.32e+12,-6101229161.0,53825858184.0,4.53e+12,0.396433333,-81219763278.0,2.08e+11,0.603566667,m_14,-0.302319219
282,2,0.000511825,3.45e+11,4.31e+12,-176673126.6,50747898321.0,4.52e+12,0.410896254,-2406259136.0,2.03e+11,0.589103746,m_14,-0.302319219
283,3,1.85e-05,3.45e+11,4.31e+12,-6396865.854,50654530999.0,4.52e+12,0.41130506,-95430000.42,2.03e+11,0.58869494,m_14,-0.302319219
284,4,7.64e-07,3.45e+11,4.31e+12,-263801.0665,50651214738.0,4.52e+12,0.41132073,-4059202.964,2.03e+11,0.58867927,m_14,-0.302319219
285,5,3.29e-08,3.45e+11,4.31e+12,-11366.5679,50651078080.0,4.52e+12,0.41132139,-176499.9921,2.03e+11,0.58867861,m_14,-0.302319219
286,6,1.44e-09,3.45e+11,4.31e+12,-496.1095974,50651072193.0,4.52e+12,0.411321418,-7723.389476,2.03e+11,0.588678582,m_14,-0.302319219
287,7,6.3e-11,3.45e+11,4.31e+12,-21.73228818,50651071936.0,4.52e+12,0.41132142,-338.5687316,2.03e+11,0.58867858,m_14,-0.302319219
288,0,0.0,3.45e+11,4.4e+12,0.0,1.21e+11,4.74e+12,0.0,0.0,3.45e+11,1.0,m_14,-0.283824528
289,1,0.016594044,3.45e+11,4.32e+12,-5727980159.0,57858071128.0,4.54e+12,0.372361227,-76251060284.0,2.17e+11,0.627638773,m_14,-0.283824528
290,2,0.000503305,3.45e+11,4.32e+12,-173732375.7,54894445674.0,4.53e+12,0.385975323,-2365822945.0,2.12e+11,0.614024677,m_14,-0.283824528
291,3,1.88e-05,3.45e+11,4.32e+12,-6487265.947,54801480068.0,4.53e+12,0.386379232,-96246440.53,2.12e+11,0.613620768,m_14,-0.283824528
292,4,7.94e-07,3.45e+11,4.32e+12,-274102.2887,54798079962.0,4.53e+12,0.386395139,-4189433.504,2.12e+11,0.613604861,m_14,-0.283824528
293,5,3.5e-08,3.45e+11,4.32e+12,-12081.24875,54797936549.0,4.53e+12,0.386395825,-186301.5797,2.12e+11,0.613604175,m_14,-0.283824528
294,6,1.56e-09,3.45e+11,4.32e+12,-539.2544213,54797930232.0,4.53e+12,0.386395855,-8336.960005,2.12e+11,0.613604145,m_14,-0.283824528
295,7,7e-11,3.45e+11,4.32e+12,-24.15743594,54797929950.0,4.53e+12,0.386395856,-373.7488702,2.12e+11,0.613604144,m_14,-0.283824528
296,0,0.0,3.45e+11,4.4e+12,0.0,1.21e+11,4.74e+12,0.0,0.0,3.45e+11,1.0,m_14,-0.385546305
297,1,0.104036159,3.45e+11,3.88e+12,-35911503344.0,37153709626.0,4.08e+12,0.423048824,-5.27e+11,1.99e+11,0.576951176,m_14,-0.385546305
298,2,0.012743728,3.45e+11,3.82e+12,-4398916986.0,22484090578.0,3.98e+12,0.514601359,-64789467246.0,1.68e+11,0.485398641,m_14,-0.385546305
299,3,0.001451064,3.45e+11,3.81e+12,-500882440.1,20741958277.0,3.97e+12,0.525651097,-7382851244.0,1.64e+11,0.474348903,m_14,-0.385546305
300,4,0.000163673,3.45e+11,3.81e+12,-56497165.37,20544119399.0,3.97e+12,0.52690521,-832710525.9,1.63e+11,0.47309479,m_14,-0.385546305
301,5,1.84e-05,3.45e+11,3.81e+12,-6363124.682,20521824157.0,3.97e+12,0.527046546,-93786932.55,1.63e+11,0.472953454,m_14,-0.385546305
302,6,2.08e-06,3.45e+11,3.81e+12,-716474.8495,20519313692.0,3.97e+12,0.527062461,-10560336.45,1.63e+11,0.472937539,m_14,-0.385546305
303,7,2.34e-07,3.45e+11,3.81e+12,-80668.86285,20519031039.0,3.97e+12,0.527064252,-1189008.817,1.63e+11,0.472935748,m_14,-0.385546305
304,0,0.0,3.45e+11,4.4e+12,0.0,1.21e+11,4.74e+12,0.0,0.0,3.45e+11,1.0,m_14,-0.14098518
305,1,0.006998044,3.45e+11,4.36e+12,-2415605037.0,89130619037.0,4.64e+12,0.186888616,-33897273063.0,2.81e+11,0.813111384,m_14,-0.14098518
306,2,0.000131454,3.45e+11,4.36e+12,-45375582.36,87488514688.0,4.64e+12,0.193243298,-646888951.0,2.78e+11,0.806756702,m_14,-0.14098518
307,3,2.7e-06,3.45e+11,4.36e+12,-930498.1449,87449222128.0,4.64e+12,0.193364004,-13292583.91,2.78e+11,0.806635996,m_14,-0.14098518
308,4,5.59e-08,3.45e+11,4.36e+12,-19310.76302,87448446485.0,4.64e+12,0.193366483,-275929.5157,2.78e+11,0.806633517,m_14,-0.14098518
309,5,1.16e-09,3.45e+11,4.36e+12,-401.331887,87448430469.0,4.64e+12,0.193366534,-5734.752722,2.78e+11,0.806633466,m_14,-0.14098518
310,6,2.42e-11,3.45e+11,4.36e+12,-8.34220525,87448430137.0,4.64e+12,0.193366535,-119.2046903,2.78e+11,0.806633465,m_14,-0.14098518
311,7,5.02e-13,3.45e+11,4.36e+12,-0.173407006,87448430130.0,4.64e+12,0.193366535,-2.477874359,2.78e+11,0.806633465,m_14,-0.14098518
312,0,0.0,3.45e+11,4.4e+12,0.0,1.21e+11,4.74e+12,0.0,0.0,3.45e+11,1.0,m_14,-0.571286838
313,1,0.267943561,3.45e+11,3.17e+12,-92489536437.0,15914576841.0,3.34e+12,0.507275423,-1.28e+12,1.7e+11,0.492724577,m_14,-0.571286838
314,2,0.075000021,3.45e+11,2.83e+12,-25888724837.0,5164268089.0,2.96e+12,0.636392458,-3.42e+11,1.26e+11,0.363607542,m_14,-0.571286838
315,3,0.025058444,3.45e+11,2.72e+12,-8649746434.0,4698025931.0,2.83e+12,0.662270994,-1.14e+11,1.17e+11,0.337729006,m_14,-0.571286838
316,4,0.008069082,3.45e+11,2.68e+12,-2785309077.0,4646056713.0,2.79e+12,0.670614908,-36543621276.0,1.14e+11,0.329385092,m_14,-0.571286838
317,5,0.002560634,3.45e+11,2.67e+12,-883886941.9,4629237892.0,2.78e+12,0.67326403,-11595402993.0,1.13e+11,0.32673597,m_14,-0.571286838
318,6,0.000808661,3.45e+11,2.67e+12,-279135838.1,4623895297.0,2.78e+12,0.674100767,-3661763886.0,1.12e+11,0.325899233,m_14,-0.571286838
319,7,0.000254983,3.45e+11,2.66e+12,-88015767.56,4622207587.0,2.78e+12,0.674364617,-1154598273.0,1.12e+11,0.325635383,m_14,-0.571286838
320,0,0.0,3.45e+11,4.4e+12,0.0,1.21e+11,4.74e+12,0.0,0.0,3.45e+11,1.0,m_14,-0.304397042
321,1,0.017796833,3.45e+11,4.32e+12,-6143162582.0,53372850985.0,4.52e+12,0.399136296,-81777982366.0,2.07e+11,0.600863704,m_14,-0.304397042
322,2,0.000512596,3.45e+11,4.31e+12,-176939444.7,50282570292.0,4.52e+12,0.413694288,-2409932572.0,2.02e+11,0.586305712,m_14,-0.304397042
323,3,1.85e-05,3.45e+11,4.31e+12,-6384347.717,50189200602.0,4.52e+12,0.414103487,-95305372.85,2.02e+11,0.585896513,m_14,-0.304397042
324,4,7.61e-07,3.45e+11,4.31e+12,-262571.5996,50185895049.0,4.52e+12,0.414119125,-4043465.703,2.02e+11,0.585880875,m_14,-0.304397042
325,5,3.27e-08,3.45e+11,4.31e+12,-11284.92742,50185759184.0,4.52e+12,0.414119782,-175373.8854,2.02e+11,0.585880218,m_14,-0.304397042
326,6,1.42e-09,3.45e+11,4.31e+12,-491.3107549,50185753346.0,4.52e+12,0.41411981,-7654.865522,2.02e+11,0.58588019,m_14,-0.304397042
327,7,6.22e-11,3.45e+11,4.31e+12,-21.46807389,50185753092.0,4.52e+12,0.414119811,-334.7224536,2.02e+11,0.585880189,m_14,-0.304397042
328,0,0.0,3.45e+11,4.4e+12,0.0,1.21e+11,4.74e+12,0.0,0.0,3.45e+11,1.0,m_14,-0.188019386
329,1,0.010675331,3.45e+11,4.35e+12,-3684941850.0,78792582289.0,4.61e+12,0.247602963,-48695581870.0,2.6e+11,0.752397037,m_14,-0.188019386
330,2,0.000246067,3.45e+11,4.35e+12,-84938036.59,76607683708.0,4.6e+12,0.256731289,-992447511.7,2.57e+11,0.743268711,m_14,-0.188019386
331,3,5.37e-06,3.45e+11,4.35e+12,-1852868.417,76551031324.0,4.6e+12,0.256924793,-21301978.87,2.56e+11,0.743075207,m_14,-0.188019386
332,4,1.16e-07,3.45e+11,4.35e+12,-40123.54975,76549817688.0,4.6e+12,0.256928968,-458641.562,2.56e+11,0.743071032,m_14,-0.188019386
333,5,2.51e-09,3.45e+11,4.35e+12,-866.5256123,76549791498.0,4.6e+12,0.256929058,-9880.611577,2.56e+11,0.743070942,m_14,-0.188019386
334,6,5.42e-11,3.45e+11,4.35e+12,-18.69216983,76549790933.0,4.6e+12,0.25692906,-212.9094964,2.56e+11,0.74307094,m_14,-0.188019386
